Country Name,Country Code,Series Name,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Colombia,COL,Population growth (annual %),SP.POP.GROW,2.529540722,2.408392825,2.320375581,2.291692644,2.250351905,2.21401806,2.178596237,2.216291624,2.257087172,2.240371968,2.281658784,2.305269674,2.312944996,2.349224474,2.311623418,2.161256512,2.064881356,2.05495671,2.04796089,2.053125109,2.067428821,2.008974063,1.980948621,1.996786559,1.972028872,1.909637099,1.821294601,1.78958067,1.791494491,1.738335789,1.63798275,1.571946884,1.537922822,1.508109059,1.468837255,1.400264212,1.32542991,1.266890996,1.203391548,1.164913701,1.135968364,1.071337277,1.002907827,0.948709329,0.892711564,0.864942377,0.990548549,1.451477262,1.839137849,1.786155077,1.436321673,1.096428254,1.068292955,1.120928643
Colombia,COL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,27.79386215,28.5629325,29.38258663,30.23154282,30.62796547,30.81393317,31.01353756,31.200557,31.37745594,31.5609619,31.73399849,31.89829982,32.06257544,32.21634367,32.38462589,32.60057666,32.79367539,32.96840564,33.14853936,33.32652952,33.50284797,33.70077235,33.9115621,34.11680447,34.33095409,34.56714659,34.83742104,35.11889947,35.40370074,35.71025594,36.05739012,36.42980824,36.82039634,37.2267467,37.65419592,38.0990832,38.48699649,38.90258241,39.34987672,39.81604345,40.30168934,40.82063758,41.37693284,41.96185986,42.58132143,43.22298687,43.82174807,44.22269537,44.45573042,44.31022811,44.2970439,44.40370044,44.48976751,44.51831451
Colombia,COL,"Population, total",SP.POP.TOTL,20811782,21319096,21819563,22325374,22833469,23344644,23858810,24393494,24950337,25515626,26104498,26713267,27338331,27988173,28642690,29268470,29879112,30499467,31130524,31776279,32440069,33098372,33760571,34441473,35127410,35804662,36462745,37121149,37792165,38454863,39089934,39709262,40324680,40937429,41543171,42128977,42691084,43235374,43758808,44271541,44777319,45259614,45715810,46151584,46565429,46969940,47437512,48131078,49024465,49907985,50629997,51188173,51737944,52321152
Colombia,COL,Urban population,SP.URB.TOTL,11786753,12235029,12686549,13147413,13610346,14078221,14554590,15049078,15563771,16090409,16638485,17205481,17789872,18397466,19015023,19619826,20188121,20755192,21334371,21928175,22539684,23151980,23772506,24410050,25055679,25699512,26334488,26972969,27625317,28275861,28909742,29535352,30161651,30789450,31414946,32028133,32625807,33211685,33783550,34348961,34910189,35454119,35978800,36487904,36979935,37465103,38001242,38719527,39600982,40477372,41225475,41841213,42450983,43088562
Colombia,COL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,56.635,57.39,58.143,58.89,59.607,60.306,61.003,61.693,62.379,63.061,63.738,64.408,65.073,65.733,66.387,67.034,67.566,68.051,68.532,69.008,69.481,69.949,70.415,70.874,71.328,71.777,72.223,72.662,73.098,73.53,73.957,74.379,74.797,75.211,75.62,76.024,76.423,76.816,77.204,77.587,77.964,78.335,78.701,79.061,79.415,79.764,80.108,80.446,80.778,81.104,81.425,81.74,82.05,82.354
Chile,CHL,Urban population growth (annual %),SP.URB.GROW,2.598801484,2.523847771,2.481147634,2.436429106,2.386455964,2.343980056,2.307409045,2.26695827,2.222691166,2.179540017,2.154140969,2.124149308,2.004111943,1.635270445,1.660072336,1.684453585,1.708559422,1.742842274,1.778486736,1.800064711,1.821057968,1.815294286,1.811296603,1.952263173,1.894959445,1.845543507,1.785638315,1.703287968,1.657300609,1.609546231,1.539344433,1.492053169,1.384767102,1.114610801,1.078592063,1.059336782,1.044396191,1.045570771,1.0670111,1.075543507,1.070034327,1.053189614,1.024963825,1.019094697,1.062130255,1.086835,1.280362588,1.661703669,1.869930219,1.689296941,0.992286212,0.54403936,0.603909579,0.653315033
Chile,CHL,Population growth (annual %),SP.POP.GROW,1.690761998,1.655606968,1.634736189,1.61527935,1.587422562,1.565306147,1.54994709,1.531523812,1.507598099,1.484395433,1.477342781,1.467788809,1.457780101,1.47365212,1.498715571,1.524566753,1.550131447,1.585875803,1.622970535,1.644787763,1.667226756,1.66290008,1.6124461,1.555754703,1.505947204,1.463953874,1.412565671,1.337475544,1.299841892,1.258027532,1.196019259,1.155694418,1.103791863,1.04651515,1.009381639,0.992481123,0.976434393,0.978803488,0.99913787,1.008868006,1.004553624,0.986604121,0.959562935,0.953744683,0.99681846,1.021566689,1.209415437,1.583948258,1.785385849,1.599117953,0.896491954,0.441498091,0.495789591,0.53962871
Chile,CHL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,26.88236186,27.35692105,27.84696479,28.34864969,28.86875909,29.40491638,29.95703827,30.52228614,31.10710531,31.71048572,32.32935513,32.9603757,33.50915013,33.6460799,33.77598445,33.89586225,34.00835847,34.10902921,34.19819217,34.27833739,34.3518534,34.42700895,34.53310101,34.71018437,34.90655657,35.11878707,35.35147101,35.6104035,35.88575575,36.17835865,36.4970086,36.83122045,37.10182764,37.00818584,36.92888793,36.85518881,36.78794151,36.71994876,36.64502285,36.56589866,36.48891619,36.41863192,36.35871187,36.30020819,36.2265862,36.14416855,35.99425988,35.71097116,35.35861676,35.02242764,34.93549304,35.0096529,35.06841086,35.11597712
Chile,CHL,"Population, total",SP.POP.TOTL,9845344,10009701,10174678,10340362,10505817,10671559,10838251,11005519,11172695,11339779,11508550,11678717,11850214,12026138,12207733,12395274,12588914,12790150,12999424,13215005,13437176,13662491,13884577,14102276,14316256,14527381,14734046,14932434,15127799,15319313,15503635,15683849,15857925,16024752,16187322,16348778,16509195,16671581,16838988,17009731,17181464,17351816,17519119,17687006,17864195,18047625,18267221,18558868,18893191,19197744,19370624,19456334,19553036,19658835
Chile,CHL,Urban population,SP.URB.TOTL,7406357,7595661,7786478,7978520,8171214,8365008,8560267,8756541,8953351,9150635,9349891,9550621,9743957,9904607,10070403,10241471,10417956,10601116,10791342,10987352,11189271,11394244,11602508,11831245,12057580,12282174,12503459,12718253,12930789,13140600,13344444,13545043,13733915,13887851,14038455,14187960,14336915,14487604,14643016,14801358,14960588,15118984,15274745,15431205,15595978,15766405,15969570,16237154,16543634,16825479,16993267,17085969,17189465,17302134
Chile,CHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.227,75.883,76.528,77.159,77.778,78.386,78.982,79.565,80.136,80.695,81.243,81.778,82.226,82.359,82.492,82.624,82.755,82.885,83.014,83.143,83.271,83.398,83.564,83.896,84.223,84.545,84.861,85.172,85.477,85.778,86.073,86.363,86.606,86.665,86.725,86.783,86.842,86.9,86.959,87.017,87.074,87.132,87.189,87.246,87.303,87.36,87.422,87.49,87.564,87.643,87.727,87.817,87.912,88.012
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,2.178048733,2.131780345,2.113898857,2.135832441,2.153677206,2.105831044,2.054342053,2.060561158,2.067443805,2.054775194,2.041647908,2.114646317,2.138111916,2.119905589,2.098237761,2.064205452,2.032856739,2.009844735,2.003192524,1.971046543,1.919002966,1.832574395,1.629133688,1.593238414,1.576890512,1.541964143,1.486308937,1.438467599,1.395462756,1.370250677,1.34649835,1.307503731,1.271828874,1.229575141,1.207897147,1.217572379,1.215786384,1.174967373,1.194208129,1.237459448,1.230430133,1.219822565,1.171529002,1.133331503,1.171920819,1.185054365,1.104335316,1.014308165,0.954764788,0.842521815,0.615028912,0.393904283,0.338668251,0.412511399
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.560019413,1.574258289,1.583296226,1.616756118,1.644732158,1.608108356,1.565232308,1.583610413,1.598850033,1.596847799,1.593042286,1.602012321,1.604206799,1.601904245,1.592356919,1.572629301,1.555391224,1.545129262,1.549903304,1.531348171,1.491574629,1.43788007,1.3843812,1.353640186,1.340137575,1.310311508,1.257452179,1.214647959,1.175525632,1.153043172,1.133128076,1.097946728,1.069413183,1.033139977,1.01407652,1.027457722,1.028247605,0.991101935,1.012888785,1.059774707,1.056363322,1.064740097,1.027661364,0.99295899,1.031743579,1.047258887,0.968911126,0.881249595,0.82296948,0.710900853,0.484665637,0.265879395,0.210808731,0.286976122
Argentina,ARG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,44.03843284,44.15938553,44.2141494,44.25233086,44.27941785,44.32298282,44.38690124,44.44087956,44.48942469,44.53915545,44.59192186,44.50023976,44.34705024,44.1957207,44.05018931,43.91258685,43.7840379,43.66066059,43.53662802,43.41981525,43.32161402,43.23702944,43.10807236,42.99154588,42.88188961,42.78537338,42.71240754,42.65665726,42.61839734,42.5898585,42.57056433,42.565091,42.63168691,42.75123996,42.88024273,43.00248549,43.12568877,43.26547602,43.39720901,43.50753036,43.62057807,43.55800987,43.42949615,43.31603239,43.18705917,43.05230773,42.95257758,42.89031467,42.85363692,42.87087508,42.99529795,43.22729196,43.49783685,43.74898671
Argentina,ARG,"Population, total",SP.POP.TOTL,23878327,24257208,24644328,25046005,25461351,25874107,26282283,26701805,27132158,27568895,28011596,28463959,28924262,29391332,29863093,30336441,30811980,31291762,31780532,32270948,32755901,33230294,33693527,34152717,34613491,35070020,35513793,35947791,36372860,36794682,37213984,37624825,38029349,38424282,38815916,39216789,39622115,40016763,40424148,40854831,41288694,41730660,42161721,42582455,43024071,43477012,43900313,44288894,44654882,44973465,45191965,45312281,45407904,45538401
Argentina,ARG,Urban population,SP.URB.TOTL,18835224,19241060,19652126,20076377,20513447,20950006,21384842,21830061,22286083,22748749,23217972,23714178,24226673,24745738,25270448,25797503,26327296,26861787,27405306,27950836,28492393,29019351,29495987,29969692,30446027,30919132,31382118,31836802,32284187,32729606,33173290,33609880,34040070,34461202,34879982,35307267,35739148,36161548,36595981,37051655,37510366,37970728,38418182,38856064,39314105,39782770,40224540,40634617,41024440,41371540,41626771,41791064,41932837,42106172
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.88,79.321,79.743,80.158,80.567,80.969,81.366,81.755,82.139,82.516,82.887,83.313,83.759,84.194,84.621,85.038,85.445,85.843,86.233,86.613,86.984,87.328,87.542,87.752,87.96,88.164,88.366,88.564,88.759,88.952,89.142,89.329,89.51,89.686,89.86,90.031,90.2,90.366,90.53,90.691,90.849,90.99,91.121,91.249,91.377,91.503,91.627,91.749,91.87,91.991,92.111,92.229,92.347,92.463
Paraguay,PRY,Urban population growth (annual %),SP.URB.GROW,2.692156508,2.701113795,2.76536807,3.800402989,3.878822454,3.86291024,3.83375889,3.823819293,3.837376361,3.872488997,3.951317448,4.029336444,4.078048946,4.493045771,4.494100587,4.473111359,4.460375375,4.430967199,4.393028015,4.328259651,4.252937074,4.17414528,4.101306118,3.835033783,3.720178432,3.636250941,3.551067238,3.459663595,3.370016888,3.257654556,3.094337141,2.828871856,2.535989653,1.893730956,1.726484063,1.676705525,1.607506538,1.541284238,1.527736628,1.574900282,1.718102989,1.870653762,1.947496193,1.921316723,1.908937477,1.915708937,1.904350024,1.870562754,1.853824338,1.831145882,1.842060595,1.712865382,1.648681584,1.755763933
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,2.245945576,2.256933248,2.320587751,2.419450388,2.487980488,2.483620594,2.465520621,2.471634094,2.493344367,2.543845181,2.63045962,2.725776706,2.784211315,2.808112136,2.819023209,2.823426938,2.830881196,2.82327996,2.804454549,2.768663755,2.711143281,2.655792424,2.601634427,2.532453168,2.461514574,2.395127852,2.325192544,2.254250849,2.178923407,2.082440881,1.934600538,1.68775973,1.409514774,1.229888024,1.1524391,1.105963578,1.041728108,0.980401605,0.969992283,1.021949007,1.169858012,1.327080396,1.406863616,1.438424364,1.449812057,1.460368221,1.451046391,1.422577567,1.389991173,1.35488117,1.35198907,1.210783579,1.134768719,1.23021616
Paraguay,PRY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,23.16116059,23.45778181,23.74421022,23.95781191,24.15676139,24.35838564,24.56731752,24.77422969,24.97860668,25.17195881,25.34600186,25.49458122,25.63027151,25.83039287,26.03271787,26.23284836,26.43388821,26.63848099,26.85105741,27.07234224,27.3124901,27.57002039,27.84643596,28.36576282,28.95936568,29.58503046,30.24723187,30.94235539,31.67926694,32.46504442,33.32162291,34.28102571,35.36854193,36.56925569,37.84513309,39.17878114,40.58804595,42.07380096,43.62122954,44.37785696,45.08259104,45.72656952,46.34450216,46.95242497,47.56469353,48.17985671,48.80752924,49.45745631,50.13237116,50.33201546,50.52534632,50.78121751,51.06624338,51.29216998
Paraguay,PRY,"Population, total",SP.POP.TOTL,2388028,2442537,2499881,2561102,2625621,2691648,2758836,2827874,2899269,2973968,3053235,3137604,3226189,3318068,3412936,3510671,3611474,3714889,3820546,3927802,4035747,4144364,4253600,4362696,4471417,4579806,4687543,4794412,4900025,5003135,5100868,5187689,5261328,5326436,5388175,5448097,5505148,5559386,5613574,5671236,5737971,5814626,5897008,5982445,6069811,6159103,6249126,6338660,6427382,6515058,6603739,6684182,6760464,6844146
Paraguay,PRY,Urban population,SP.URB.TOTL,885123,909357,934855,971067,1009473,1049231,1090237,1132733,1177045,1223520,1272833,1325167,1380325,1443758,1510122,1579205,1651238,1726049,1803565,1883342,1965167,2048932,2134712,2218169,2302243,2387499,2473804,2560887,2648660,2736365,2822361,2903342,2977912,3034843,3087694,3139902,3190784,3240344,3290228,3342456,3400379,3464587,3532721,3601252,3670658,3741655,3813592,3885599,3958303,4031453,4106403,4177346,4246788,4322010
Paraguay,PRY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.065,37.23,37.396,37.916,38.447,38.981,39.518,40.056,40.598,41.141,41.688,42.235,42.785,43.512,44.247,44.983,45.722,46.463,47.207,47.949,48.694,49.439,50.186,50.844,51.488,52.131,52.774,53.414,54.054,54.693,55.331,55.966,56.6,56.977,57.305,57.633,57.96,58.286,58.612,58.937,59.261,59.584,59.907,60.197,60.474,60.75,61.026,61.3,61.585,61.879,62.183,62.496,62.818,63.149
Peru,PER,Urban population growth (annual %),SP.URB.GROW,4.437971721,4.345156524,4.43404868,3.65981686,3.586290216,3.528932846,3.489144084,3.472854868,3.477345102,3.466448905,3.450470341,3.42794628,3.138692953,3.126471975,3.106094937,3.061936143,2.974307471,2.893689139,2.87010772,2.835901782,2.799761253,2.685453467,2.607690819,2.577495919,2.592365766,2.546261563,2.479273071,2.436892187,2.399520243,2.300217116,2.124708509,1.921950609,1.738839628,1.604195366,1.510881146,1.41111347,1.305967741,1.230597524,0.985912019,0.865296722,0.900225326,0.991307681,1.080688358,1.141924372,1.232836118,1.366618672,1.56856649,1.706523843,2.052854515,1.961012321,1.44570831,1.220545379,1.223804045,1.371274876
Peru,PER,Population growth (annual %),SP.POP.GROW,2.508530741,2.464196193,2.653301408,2.58910596,2.530211822,2.492031621,2.466099567,2.469737833,2.49050254,2.493940916,2.495078416,2.490794658,2.484212502,2.486858405,2.475050691,2.439339846,2.35853586,2.286116161,2.269145325,2.244364685,2.21460822,2.108030082,2.036450869,2.016641939,1.977894145,1.938364678,1.880654101,1.848802027,1.819017453,1.727197344,1.560430591,1.367646226,1.193006558,1.065364141,0.980296012,0.889996951,0.791526842,0.725382869,0.657968681,0.617089075,0.652636898,0.746934823,0.836916934,0.901339196,0.994129279,1.128473819,1.333570651,1.473365351,1.812535772,1.714869348,1.192504953,0.961612354,0.959183909,1.099753208
Peru,PER,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,22.07479952,22.71536191,23.30342536,23.55302287,23.82051692,24.10025018,24.39081623,24.68150765,24.97173206,25.26450057,25.56170172,25.86089909,25.90787944,25.94624803,25.98868218,26.03859874,26.11064346,26.20185674,26.29880489,26.40073611,26.5119133,26.65195235,26.81288606,26.97817777,27.00241145,27.03303173,27.08007615,27.13431239,27.19752181,27.28592561,27.42107766,27.60851533,27.84661233,28.12263306,28.42636432,28.75770697,29.122398,29.51122929,29.89646138,30.28417911,30.66682656,31.02503862,31.36003121,31.67655999,31.96744795,32.21769608,32.4042277,32.5445974,32.57490285,32.52677569,32.64205799,32.82300558,32.99316651,33.10438099
Peru,PER,"Population, total",SP.POP.TOTL,13501237,13838067,14210147,14582867,14956552,15333957,15716809,16109806,16516059,16933139,17360949,17798805,18246503,18705957,19174716,19648204,20117122,20582320,21054702,21532589,22014771,22483775,22946340,23413783,23881493,24348919,24811171,25274147,25738095,26186504,26598331,26964601,27288217,27580490,27852190,28101180,28324491,28530699,28719041,28896811,29086019,29304086,29550366,29817919,30115826,30457600,30866494,31324637,31897584,32449303,32838579,33155882,33475438,33845617
Peru,PER,Urban population,SP.URB.TOTL,7750520,8094716,8461716,8777136,9097622,9424403,9759038,10103909,10461437,10830436,11210659,11601617,11971531,12351730,12741407,13137575,13534196,13931555,14337199,14749608,15168397,15581256,15992911,16410486,16841468,17275802,17709470,18146332,18587023,19019520,19427953,19804960,20152348,20478238,20789989,21085439,21362614,21627126,21841405,22031218,22230444,22451912,22695863,22956518,23241286,23561086,23933571,24345508,24850451,25342581,25711622,26027367,26347848,26711638
Peru,PER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.406,58.496,59.547,60.188,60.827,61.461,62.093,62.719,63.341,63.96,64.574,65.182,65.61,66.031,66.449,66.864,67.277,67.687,68.095,68.499,68.901,69.3,69.697,70.089,70.521,70.951,71.377,71.798,72.216,72.631,73.042,73.448,73.85,74.249,74.644,75.034,75.421,75.803,76.052,76.241,76.43,76.617,76.804,76.989,77.173,77.357,77.539,77.72,77.907,78.099,78.297,78.5,78.708,78.922
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,2.856065419,2.73267325,3.646371429,4.443210907,4.113964133,3.789327117,3.477473356,3.156507748,2.855519233,2.547946618,2.786100914,0.13728807,0.406658304,0.693824841,1.02076861,1.357541869,1.488331274,1.275466254,1.443501632,1.63957522,1.107824641,0.721655838,0.731031823,0.533485468,0.830627599,1.809370386,2.236434807,2.193239978,2.174531363,2.16956269,2.17181269,2.168912498,2.143737251,2.076530571,1.581347521,0.960740925,0.988205135,1.037696589,1.064004521,1.069147647,1.060030454,1.044843005,1.034844181,1.026104738,1.033040823,1.031328063,1.024149405,1.009686258,1.000855928,1.090892514,1.157167405,1.012773224,0.981565971,1.070720947
Suriname,SUR,Population growth (annual %),SP.POP.GROW,3.359606802,3.238660287,1.388768686,-0.413775435,-0.53100519,-0.638598787,-0.739234038,-0.83325626,-0.930125195,-1.027536231,-0.590987657,0.02184232,0.291484142,0.58016768,0.905992091,1.242662237,1.375098339,1.160875182,1.330453167,1.52525174,0.995011267,0.609060911,0.618785018,0.421296748,0.718288233,1.697496454,2.124358476,2.083068046,2.062862432,2.057797085,2.061841303,2.059244093,2.032597331,1.966831933,1.471893221,1.043333545,1.088576405,1.139960433,1.166207621,1.170058491,1.16234547,1.147372177,1.137556037,1.128803232,1.110294324,1.081082266,1.048424837,1.008244044,0.972162135,1.037941551,1.075304778,0.907003624,0.848956801,0.914027369
Suriname,SUR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Population, total",SP.POP.TOTL,379442,391932,397413,395772,393676,391170,388289,385067,381502,377602,375377,375459,376555,378746,382193,386972,392330,396911,402227,408409,412493,415013,417589,419352,422375,429606,438830,448067,457406,466916,476643,486560,496551,506414,513923,519313,524997,531016,537245,543568,549923,556269,562633,569020,575373,581627,587757,593713,599513,605768,612317,617896,623164,628886
Suriname,SUR,Urban population,SP.URB.TOTL,174346,179176,185830,194273,202432,210250,217690,224671,231179,237145,243845,244180,245175,246882,249415,252824,256615,259909,263688,268047,271033,272996,274999,276470,278776,283866,290286,296723,303246,309897,316701,323645,330658,337596,342977,346288,349727,353375,357155,360994,364841,368673,372508,376350,380258,384200,388155,392094,396038,400382,405042,409165,413201,417649
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.948,45.716,46.76,49.087,51.421,53.749,56.064,58.346,60.597,62.803,64.96,65.035,65.11,65.184,65.259,65.334,65.408,65.483,65.557,65.632,65.706,65.78,65.854,65.928,66.002,66.076,66.15,66.223,66.297,66.371,66.444,66.517,66.591,66.664,66.737,66.682,66.615,66.547,66.479,66.412,66.344,66.276,66.208,66.14,66.089,66.056,66.04,66.041,66.06,66.095,66.149,66.219,66.307,66.411
Uruguay,URY,Urban population growth (annual %),SP.URB.GROW,0.852965236,0.804332213,0.782629679,0.78755542,0.827967194,0.905959016,1.163037172,1.109840477,1.032120325,0.947139682,0.860926283,0.819981613,0.841720489,0.862587711,0.863801166,0.87868163,0.939174047,0.98008148,0.998004462,0.98792333,0.969171864,0.947927336,0.91511289,0.877299475,0.859577162,0.850589198,0.85103786,0.872349282,0.825046915,0.77372082,0.684111158,0.544389121,0.428630148,0.350103045,0.328725823,0.338476904,0.364049252,0.412803374,0.446164228,0.463617348,0.473479068,0.457650963,0.391597681,0.407154239,0.435664624,0.452769902,0.438040155,0.371387625,0.278403155,0.175147695,0.145060196,0.025193005,-0.081484419,0.003143542
Uruguay,URY,Population growth (annual %),SP.POP.GROW,0.604985222,0.559381399,0.53950785,0.547434143,0.590786204,0.641816831,0.661798147,0.62297936,0.55710546,0.483769235,0.409039759,0.381830391,0.412411437,0.445520474,0.457667008,0.483394565,0.522589894,0.560636879,0.590567988,0.594521021,0.58630446,0.576577815,0.554068644,0.528682164,0.521048221,0.522015798,0.52797568,0.529453064,0.493144265,0.453853561,0.373944816,0.246007398,0.140879525,0.070700651,0.059777582,0.079860937,0.113607393,0.171519934,0.212934707,0.239373352,0.256129913,0.248141512,0.257451631,0.297452387,0.328187101,0.347483698,0.333941294,0.270549143,0.179744267,0.078683817,0.051852705,-0.066895609,-0.170369338,-0.083552225
